delivery_date,hour_ending,resource_name,zone,price,mw
2024-08-08,2,JUNCTION_BESS,south,0.95,1.5
2024-08-08,2,JUNCTION_BESS,south,0.95,2.5
2024-08-08,2,JUNCTION_BESS,south,0.95,2.5
2024-08-08,2,JUNCTION_BESS,south,0.95,2.5
2024-08-08,2,LFSTH_BESS,north,0.95,1.5
2024-08-08,2,LFSTH_BESS,north,0.95,2.5
2024-08-08,2,LFSTH_BESS,north,0.95,2.5
2024-08-08,2,LFSTH_BESS,north,0.95,2.5
2024-08-08,2,LONESTAR_BESS,west,0.95,1.5
2024-08-08,2,LONESTAR_BESS,west,0.95,2.5
2024-08-08,2,LONESTAR_BESS,west,0.95,2.5
2024-08-08,2,LONESTAR_BESS,west,0.95,2.5
2024-08-08,2,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,2,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,2,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,2,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,2,MNWLE_BESS,north,0.95,1.5
2024-08-08,2,MNWLE_BESS,north,0.95,2.5
2024-08-08,2,MNWLE_BESS,north,0.95,2.5
2024-08-08,2,MNWLE_BESS,north,0.95,2.5
2024-08-08,2,MV_VALV4_BESS,south,0.95,1.5
2024-08-08,2,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,2,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,2,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,2,OLNEYTN_BESS,west,0.95,1.5
2024-08-08,2,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,2,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,2,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,2,PAULN_BESS,north,0.95,1.5
2024-08-08,2,PAULN_BESS,north,0.95,2.5
2024-08-08,2,PAULN_BESS,north,0.95,2.5
2024-08-08,2,PAULN_BESS,north,0.95,2.5
2024-08-08,2,RTLSNAKE_BESS,west,0.95,1.5
2024-08-08,2,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,2,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,2,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,2,SADLBACK_BESS,west,0.95,1.5
2024-08-08,2,SADLBACK_BESS,west,0.95,2.5
2024-08-08,2,SADLBACK_BESS,west,0.95,2.5
2024-08-08,2,SADLBACK_BESS,west,0.95,2.5
2024-08-08,2,SBEAN_BESS,west,0.95,1.5
2024-08-08,2,SBEAN_BESS,west,0.95,2.5
2024-08-08,2,SBEAN_BESS,west,0.95,2.5
2024-08-08,2,SBEAN_BESS,west,0.95,2.5
2024-08-08,2,TOYAH_BESS,west,0.95,1.5
2024-08-08,2,TOYAH_BESS,west,0.95,2.5
2024-08-08,2,TOYAH_BESS,west,0.95,2.5
2024-08-08,2,TOYAH_BESS,west,0.95,2.5
2024-08-08,3,CATARINA_BESS,south,0.95,1.5
2024-08-08,3,CATARINA_BESS,south,0.95,2.5
2024-08-08,3,CATARINA_BESS,south,0.95,2.5
2024-08-08,3,CATARINA_BESS,south,0.95,2.5
2024-08-08,3,CEDRVALE_BESS,west,0.95,1.5
2024-08-08,3,CEDRVALE_BESS,west,0.95,2.5
2024-08-08,3,CEDRVALE_BESS,west,0.95,2.5
2024-08-08,3,CEDRVALE_BESS,west,0.95,2.5
2024-08-08,3,COYOTSPR_BESS,west,0.95,0.1
2024-08-08,3,DIBOL_BESS,north,0.95,1.5
2024-08-08,3,DIBOL_BESS,north,0.95,2.5
2024-08-08,3,DIBOL_BESS,north,0.95,2.5
2024-08-08,3,DIBOL_BESS,north,0.95,2.5
2024-08-08,3,FAULKNER_BESS,west,0.95,1.5
2024-08-08,3,FAULKNER_BESS,west,0.95,2.5
2024-08-08,3,FAULKNER_BESS,west,0.95,2.5
2024-08-08,3,FAULKNER_BESS,west,0.95,2.5
2024-08-08,3,FRMRSVLW_BESS,north,0.95,1.5
2024-08-08,3,FRMRSVLW_BESS,north,0.95,2.5
2024-08-08,3,FRMRSVLW_BESS,north,0.95,2.5
2024-08-08,3,FRMRSVLW_BESS,north,0.95,2.5
2024-08-08,3,GOMZ_BESS,west,0.95,1.5
2024-08-08,3,GOMZ_BESS,west,0.95,2.5
2024-08-08,3,GOMZ_BESS,west,0.95,2.5
2024-08-08,3,GOMZ_BESS,west,0.95,2.5
2024-08-08,3,GRDNE_BESS,west,0.95,1.5
2024-08-08,3,GRDNE_BESS,west,0.95,2.5
2024-08-08,3,GRDNE_BESS,west,0.95,2.5
2024-08-08,3,GRDNE_BESS,west,0.95,2.5
2024-08-08,3,HAMILTON_BESS,west,0.95,1.5
2024-08-08,3,HAMILTON_BESS,west,0.95,2.5
2024-08-08,3,HAMILTON_BESS,west,0.95,2.5
2024-08-08,3,HAMILTON_BESS,west,0.95,2.5
2024-08-08,3,HOLCOMB_BESS,south,0.95,1.5
2024-08-08,3,HOLCOMB_BESS,south,0.95,2.5
2024-08-08,3,HOLCOMB_BESS,south,0.95,2.5
2024-08-08,3,HOLCOMB_BESS,south,0.95,2.5
2024-08-08,3,JDKNS_BESS,west,0.95,1.5
2024-08-08,3,JDKNS_BESS,west,0.95,2.5
2024-08-08,3,JDKNS_BESS,west,0.95,2.5
2024-08-08,3,JDKNS_BESS,west,0.95,2.5
2024-08-08,3,JUNCTION_BESS,south,0.95,1.5
2024-08-08,3,JUNCTION_BESS,south,0.95,2.5
2024-08-08,3,JUNCTION_BESS,south,0.95,2.5
2024-08-08,3,JUNCTION_BESS,south,0.95,2.5
2024-08-08,3,LFSTH_BESS,north,0.95,1.5
2024-08-08,3,LFSTH_BESS,north,0.95,2.5
2024-08-08,3,LFSTH_BESS,north,0.95,2.5
2024-08-08,3,LFSTH_BESS,north,0.95,2.5
2024-08-08,3,LONESTAR_BESS,west,0.95,1.5
2024-08-08,3,LONESTAR_BESS,west,0.95,2.5
2024-08-08,3,LONESTAR_BESS,west,0.95,2.5
2024-08-08,3,LONESTAR_BESS,west,0.95,2.5
2024-08-08,3,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,3,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,3,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,3,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,3,MNWLE_BESS,north,0.95,1.5
2024-08-08,3,MNWLE_BESS,north,0.95,2.5
2024-08-08,3,MNWLE_BESS,north,0.95,2.5
2024-08-08,3,MNWLE_BESS,north,0.95,2.5
2024-08-08,3,MV_VALV4_BESS,south,0.95,1.5
2024-08-08,3,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,3,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,3,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,3,OLNEYTN_BESS,west,0.95,1.5
2024-08-08,3,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,3,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,3,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,3,PAULN_BESS,north,0.95,1.5
2024-08-08,3,PAULN_BESS,north,0.95,2.5
2024-08-08,3,PAULN_BESS,north,0.95,2.5
2024-08-08,3,PAULN_BESS,north,0.95,2.5
2024-08-08,3,RTLSNAKE_BESS,west,0.95,1.5
2024-08-08,3,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,3,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,3,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,3,SADLBACK_BESS,west,0.95,1.5
2024-08-08,3,SADLBACK_BESS,west,0.95,2.5
2024-08-08,3,SADLBACK_BESS,west,0.95,2.5
2024-08-08,3,SADLBACK_BESS,west,0.95,2.5
2024-08-08,3,SBEAN_BESS,west,0.95,1.5
2024-08-08,3,SBEAN_BESS,west,0.95,2.5
2024-08-08,3,SBEAN_BESS,west,0.95,2.5
2024-08-08,3,SBEAN_BESS,west,0.95,2.5
2024-08-08,3,TOYAH_BESS,west,0.95,1.5
2024-08-08,3,TOYAH_BESS,west,0.95,2.5
2024-08-08,3,TOYAH_BESS,west,0.95,2.5
2024-08-08,3,TOYAH_BESS,west,0.95,2.5
2024-08-08,4,CATARINA_BESS,south,0.95,1.5
2024-08-08,4,CATARINA_BESS,south,0.95,2.5
2024-08-08,4,CATARINA_BESS,south,0.95,2.5
2024-08-08,4,CATARINA_BESS,south,0.95,2.5
2024-08-08,4,CEDRVALE_BESS,west,0.95,1.5
2024-08-08,4,CEDRVALE_BESS,west,0.95,2.5
2024-08-08,4,CEDRVALE_BESS,west,0.95,2.5
2024-08-08,4,CEDRVALE_BESS,west,0.95,2.5
2024-08-08,4,COYOTSPR_BESS,west,0.95,0.1
2024-08-08,4,DIBOL_BESS,north,0.95,1.5
2024-08-08,4,DIBOL_BESS,north,0.95,2.5
2024-08-08,4,DIBOL_BESS,north,0.95,2.5
2024-08-08,4,DIBOL_BESS,north,0.95,2.5
2024-08-08,4,FAULKNER_BESS,west,0.95,1.5
2024-08-08,4,FAULKNER_BESS,west,0.95,2.5
2024-08-08,4,FAULKNER_BESS,west,0.95,2.5
2024-08-08,4,FAULKNER_BESS,west,0.95,2.5
2024-08-08,4,FRMRSVLW_BESS,north,0.95,1.5
2024-08-08,4,FRMRSVLW_BESS,north,0.95,2.5
2024-08-08,4,FRMRSVLW_BESS,north,0.95,2.5
2024-08-08,4,FRMRSVLW_BESS,north,0.95,2.5
2024-08-08,4,GOMZ_BESS,west,0.95,1.5
2024-08-08,4,GOMZ_BESS,west,0.95,2.5
2024-08-08,4,GOMZ_BESS,west,0.95,2.5
2024-08-08,4,GOMZ_BESS,west,0.95,2.5
2024-08-08,4,GRDNE_BESS,west,0.95,1.5
2024-08-08,4,GRDNE_BESS,west,0.95,2.5
2024-08-08,4,GRDNE_BESS,west,0.95,2.5
2024-08-08,4,GRDNE_BESS,west,0.95,2.5
2024-08-08,4,HAMILTON_BESS,west,0.95,1.5
2024-08-08,4,HAMILTON_BESS,west,0.95,2.5
2024-08-08,4,HAMILTON_BESS,west,0.95,2.5
2024-08-08,4,HAMILTON_BESS,west,0.95,2.5
2024-08-08,4,HOLCOMB_BESS,south,0.95,1.5
2024-08-08,4,HOLCOMB_BESS,south,0.95,2.5
2024-08-08,4,HOLCOMB_BESS,south,0.95,2.5
2024-08-08,4,HOLCOMB_BESS,south,0.95,2.5
2024-08-08,4,JDKNS_BESS,west,0.95,1.5
2024-08-08,4,JDKNS_BESS,west,0.95,2.5
2024-08-08,4,JDKNS_BESS,west,0.95,2.5
2024-08-08,4,JDKNS_BESS,west,0.95,2.5
2024-08-08,4,JUNCTION_BESS,south,0.95,1.5
2024-08-08,4,JUNCTION_BESS,south,0.95,2.5
2024-08-08,4,JUNCTION_BESS,south,0.95,2.5
2024-08-08,4,JUNCTION_BESS,south,0.95,2.5
2024-08-08,4,LFSTH_BESS,north,0.95,1.5
2024-08-08,4,LFSTH_BESS,north,0.95,2.5
2024-08-08,4,LFSTH_BESS,north,0.95,2.5
2024-08-08,4,LFSTH_BESS,north,0.95,2.5
2024-08-08,4,LONESTAR_BESS,west,0.95,1.5
2024-08-08,4,LONESTAR_BESS,west,0.95,2.5
2024-08-08,4,LONESTAR_BESS,west,0.95,2.5
2024-08-08,4,LONESTAR_BESS,west,0.95,2.5
2024-08-08,4,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,4,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,4,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,4,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,4,MNWLE_BESS,north,0.95,1.5
2024-08-08,4,MNWLE_BESS,north,0.95,2.5
2024-08-08,4,MNWLE_BESS,north,0.95,2.5
2024-08-08,4,MNWLE_BESS,north,0.95,2.5
2024-08-08,4,MV_VALV4_BESS,south,0.95,1.5
2024-08-08,4,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,4,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,4,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,4,OLNEYTN_BESS,west,0.95,1.5
2024-08-08,4,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,4,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,4,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,4,PAULN_BESS,north,0.95,1.5
2024-08-08,4,PAULN_BESS,north,0.95,2.5
2024-08-08,4,PAULN_BESS,north,0.95,2.5
2024-08-08,4,PAULN_BESS,north,0.95,2.5
2024-08-08,4,RTLSNAKE_BESS,west,0.95,1.5
2024-08-08,4,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,4,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,4,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,4,SADLBACK_BESS,west,0.95,1.5
2024-08-08,4,SADLBACK_BESS,west,0.95,2.5
2024-08-08,4,SADLBACK_BESS,west,0.95,2.5
2024-08-08,4,SADLBACK_BESS,west,0.95,2.5
2024-08-08,4,SBEAN_BESS,west,0.95,1.5
2024-08-08,4,SBEAN_BESS,west,0.95,2.5
2024-08-08,4,SBEAN_BESS,west,0.95,2.5
2024-08-08,4,SBEAN_BESS,west,0.95,2.5
2024-08-08,4,TOYAH_BESS,west,0.95,1.5
2024-08-08,4,TOYAH_BESS,west,0.95,2.5
2024-08-08,4,TOYAH_BESS,west,0.95,2.5
2024-08-08,4,TOYAH_BESS,west,0.95,2.5
2024-08-08,5,CATARINA_BESS,south,0.95,1.5
2024-08-08,5,CATARINA_BESS,south,0.95,2.5
2024-08-08,5,CATARINA_BESS,south,0.95,2.5
2024-08-08,5,CATARINA_BESS,south,0.95,2.5
2024-08-08,5,CEDRVALE_BESS,west,0.95,1.5
2024-08-08,5,CEDRVALE_BESS,west,0.95,2.5
2024-08-08,5,CEDRVALE_BESS,west,0.95,2.5
2024-08-08,5,CEDRVALE_BESS,west,0.95,2.5
2024-08-08,5,COYOTSPR_BESS,west,0.95,0.1
2024-08-08,5,DIBOL_BESS,north,0.95,1.5
2024-08-08,5,DIBOL_BESS,north,0.95,2.5
2024-08-08,5,DIBOL_BESS,north,0.95,2.5
2024-08-08,5,DIBOL_BESS,north,0.95,2.5
2024-08-08,5,FAULKNER_BESS,west,0.95,1.5
2024-08-08,5,FAULKNER_BESS,west,0.95,2.5
2024-08-08,5,FAULKNER_BESS,west,0.95,2.5
2024-08-08,5,FAULKNER_BESS,west,0.95,2.5
2024-08-08,5,FRMRSVLW_BESS,north,0.95,1.5
2024-08-08,5,FRMRSVLW_BESS,north,0.95,2.5
2024-08-08,5,FRMRSVLW_BESS,north,0.95,2.5
2024-08-08,5,FRMRSVLW_BESS,north,0.95,2.5
2024-08-08,5,GOMZ_BESS,west,0.95,1.5
2024-08-08,5,GOMZ_BESS,west,0.95,2.5
2024-08-08,5,GOMZ_BESS,west,0.95,2.5
2024-08-08,5,GOMZ_BESS,west,0.95,2.5
2024-08-08,5,GRDNE_BESS,west,0.95,1.5
2024-08-08,5,GRDNE_BESS,west,0.95,2.5
2024-08-08,5,GRDNE_BESS,west,0.95,2.5
2024-08-08,5,GRDNE_BESS,west,0.95,2.5
2024-08-08,5,HAMILTON_BESS,west,0.95,1.5
2024-08-08,5,HAMILTON_BESS,west,0.95,2.5
2024-08-08,5,HAMILTON_BESS,west,0.95,2.5
2024-08-08,5,HAMILTON_BESS,west,0.95,2.5
2024-08-08,5,HOLCOMB_BESS,south,0.95,1.5
2024-08-08,5,HOLCOMB_BESS,south,0.95,2.5
2024-08-08,5,HOLCOMB_BESS,south,0.95,2.5
2024-08-08,5,HOLCOMB_BESS,south,0.95,2.5
2024-08-08,5,JDKNS_BESS,west,0.95,1.5
2024-08-08,5,JDKNS_BESS,west,0.95,2.5
2024-08-08,5,JDKNS_BESS,west,0.95,2.5
2024-08-08,5,JDKNS_BESS,west,0.95,2.5
2024-08-08,5,JUNCTION_BESS,south,0.95,1.5
2024-08-08,5,JUNCTION_BESS,south,0.95,2.5
2024-08-08,5,JUNCTION_BESS,south,0.95,2.5
2024-08-08,5,JUNCTION_BESS,south,0.95,2.5
2024-08-08,5,LFSTH_BESS,north,0.95,1.5
2024-08-08,5,LFSTH_BESS,north,0.95,2.5
2024-08-08,5,LFSTH_BESS,north,0.95,2.5
2024-08-08,5,LFSTH_BESS,north,0.95,2.5
2024-08-08,5,LONESTAR_BESS,west,0.95,1.5
2024-08-08,5,LONESTAR_BESS,west,0.95,2.5
2024-08-08,5,LONESTAR_BESS,west,0.95,2.5
2024-08-08,5,LONESTAR_BESS,west,0.95,2.5
2024-08-08,5,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,5,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,5,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,5,MAINLAND_BESS,houston,0.95,2.5
2024-08-08,5,MNWLE_BESS,north,0.95,1.5
2024-08-08,5,MNWLE_BESS,north,0.95,2.5
2024-08-08,5,MNWLE_BESS,north,0.95,2.5
2024-08-08,5,MNWLE_BESS,north,0.95,2.5
2024-08-08,5,MV_VALV4_BESS,south,0.95,1.5
2024-08-08,5,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,5,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,5,MV_VALV4_BESS,south,0.95,2.5
2024-08-08,5,OLNEYTN_BESS,west,0.95,1.5
2024-08-08,5,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,5,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,5,OLNEYTN_BESS,west,0.95,2.5
2024-08-08,5,PAULN_BESS,north,0.95,1.5
2024-08-08,5,PAULN_BESS,north,0.95,2.5
2024-08-08,5,PAULN_BESS,north,0.95,2.5
2024-08-08,5,PAULN_BESS,north,0.95,2.5
2024-08-08,5,RTLSNAKE_BESS,west,0.95,1.5
2024-08-08,5,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,5,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,5,RTLSNAKE_BESS,west,0.95,2.5
2024-08-08,5,SADLBACK_BESS,west,0.95,1.5
2024-08-08,5,SADLBACK_BESS,west,0.95,2.5
2024-08-08,5,SADLBACK_BESS,west,0.95,2.5
2024-08-08,5,SADLBACK_BESS,west,0.95,2.5
2024-08-08,5,SBEAN_BESS,west,0.95,1.5
2024-08-08,5,SBEAN_BESS,west,0.95,2.5
2024-08-08,5,SBEAN_BESS,west,0.95,2.5
2024-08-08,5,SBEAN_BESS,west,0.95,2.5
2024-08-08,5,TOYAH_BESS,west,0.95,1.5
2024-08-08,5,TOYAH_BESS,west,0.95,2.5
2024-08-08,5,TOYAH_BESS,west,0.95,2.5
2024-08-08,5,TOYAH_BESS,west,0.95,2.5
2024-08-08,6,CATARINA_BESS,south,0.0,9.9
2024-08-08,6,CATARINA_BESS,south,0.0,2.0
2024-08-08,6,CEDRVALE_BESS,west,0.0,9.9
2024-08-08,6,CEDRVALE_BESS,west,0.0,2.4
2024-08-08,6,CEDRVALE_BESS,west,0.0,4.0
2024-08-08,6,COYOTSPR_BESS,west,0.95,0.1
2024-08-08,6,DIBOL_BESS,north,0.0,9.9
2024-08-08,6,DIBOL_BESS,north,0.0,2.5
2024-08-08,6,DIBOL_BESS,north,0.0,2.4
2024-08-08,6,FAULKNER_BESS,west,0.0,9.9
2024-08-08,6,FAULKNER_BESS,west,0.0,2.4
2024-08-08,6,FAULKNER_BESS,west,0.0,4.0
2024-08-08,6,FRMRSVLW_BESS,north,0.0,9.9
2024-08-08,6,FRMRSVLW_BESS,north,0.0,2.5
2024-08-08,6,FRMRSVLW_BESS,north,0.0,2.4
2024-08-08,6,GOMZ_BESS,west,0.0,9.9
2024-08-08,6,GOMZ_BESS,west,0.0,2.4
2024-08-08,6,GOMZ_BESS,west,0.0,4.0
2024-08-08,6,GRDNE_BESS,west,0.0,9.9
2024-08-08,6,GRDNE_BESS,west,0.0,2.4
2024-08-08,6,GRDNE_BESS,west,0.0,4.0
2024-08-08,6,HAMILTON_BESS,west,0.0,9.9
2024-08-08,6,HAMILTON_BESS,west,0.0,2.0
2024-08-08,6,HOLCOMB_BESS,south,0.0,9.9
2024-08-08,6,HOLCOMB_BESS,south,0.0,2.0
2024-08-08,6,JDKNS_BESS,west,0.0,9.9
2024-08-08,6,JDKNS_BESS,west,0.0,2.4
2024-08-08,6,JDKNS_BESS,west,0.0,4.0
2024-08-08,6,JUNCTION_BESS,south,0.0,9.9
2024-08-08,6,JUNCTION_BESS,south,0.0,2.4
2024-08-08,6,JUNCTION_BESS,south,0.0,4.0
2024-08-08,6,LFSTH_BESS,north,0.0,9.9
2024-08-08,6,LFSTH_BESS,north,0.0,2.5
2024-08-08,6,LFSTH_BESS,north,0.0,2.4
2024-08-08,6,LONESTAR_BESS,west,0.0,9.9
2024-08-08,6,LONESTAR_BESS,west,0.0,2.4
2024-08-08,6,LONESTAR_BESS,west,0.0,4.0
2024-08-08,6,MAINLAND_BESS,houston,0.0,9.9
2024-08-08,6,MAINLAND_BESS,houston,0.0,2.0
2024-08-08,6,MAINLAND_BESS,houston,0.0,1.9
2024-08-08,6,MNWLE_BESS,north,0.0,9.9
2024-08-08,6,MNWLE_BESS,north,0.0,2.5
2024-08-08,6,MNWLE_BESS,north,0.0,2.4
2024-08-08,6,MV_VALV4_BESS,south,0.0,9.9
2024-08-08,6,MV_VALV4_BESS,south,0.0,2.0
2024-08-08,6,OLNEYTN_BESS,west,0.0,9.9
2024-08-08,6,OLNEYTN_BESS,west,0.0,2.5
2024-08-08,6,OLNEYTN_BESS,west,0.0,2.4
2024-08-08,6,PAULN_BESS,north,0.0,9.9
2024-08-08,6,PAULN_BESS,north,0.0,2.5
2024-08-08,6,PAULN_BESS,north,0.0,2.4
2024-08-08,6,RTLSNAKE_BESS,west,0.0,9.9
2024-08-08,6,RTLSNAKE_BESS,west,0.0,2.4
2024-08-08,6,RTLSNAKE_BESS,west,0.0,4.0
2024-08-08,6,SADLBACK_BESS,west,0.0,9.9
2024-08-08,6,SADLBACK_BESS,west,0.0,2.4
2024-08-08,6,SADLBACK_BESS,west,0.0,4.0
2024-08-08,6,SBEAN_BESS,west,0.0,9.9
2024-08-08,6,SBEAN_BESS,west,0.0,2.4
2024-08-08,6,SBEAN_BESS,west,0.0,4.0
2024-08-08,6,TOYAH_BESS,west,0.0,9.9
2024-08-08,6,TOYAH_BESS,west,0.0,2.4
2024-08-08,6,TOYAH_BESS,west,0.0,4.0
2024-08-08,7,CATARINA_BESS,south,0.0,9.9
2024-08-08,7,CATARINA_BESS,south,0.0,2.0
2024-08-08,7,CATARINA_BESS,south,0.0,4.0
2024-08-08,7,CEDRVALE_BESS,west,0.0,9.9
2024-08-08,7,CEDRVALE_BESS,west,0.0,2.4
2024-08-08,7,CEDRVALE_BESS,west,0.0,4.0
2024-08-08,7,COYOTSPR_BESS,west,5.0,0.1
2024-08-08,7,DIBOL_BESS,north,0.0,9.9
2024-08-08,7,DIBOL_BESS,north,0.0,4.6
2024-08-08,7,DIBOL_BESS,north,0.0,2.4
2024-08-08,7,FAULKNER_BESS,west,0.0,9.9
2024-08-08,7,FAULKNER_BESS,west,0.0,2.4
2024-08-08,7,FAULKNER_BESS,west,0.0,4.0
2024-08-08,7,FRMRSVLW_BESS,north,0.0,9.9
2024-08-08,7,FRMRSVLW_BESS,north,0.0,4.6
2024-08-08,7,FRMRSVLW_BESS,north,0.0,2.4
2024-08-08,7,GOMZ_BESS,west,0.0,9.9
2024-08-08,7,GOMZ_BESS,west,0.0,2.4
2024-08-08,7,GOMZ_BESS,west,0.0,4.0
2024-08-08,7,GRDNE_BESS,west,0.0,9.9
2024-08-08,7,GRDNE_BESS,west,0.0,2.4
2024-08-08,7,GRDNE_BESS,west,0.0,4.0
2024-08-08,7,HAMILTON_BESS,west,0.0,9.9
2024-08-08,7,HAMILTON_BESS,west,0.0,2.0
2024-08-08,7,HAMILTON_BESS,west,0.0,4.0
2024-08-08,7,HOLCOMB_BESS,south,0.0,9.9
2024-08-08,7,HOLCOMB_BESS,south,0.0,2.0
2024-08-08,7,HOLCOMB_BESS,south,0.0,4.0
2024-08-08,7,JDKNS_BESS,west,0.0,9.9
2024-08-08,7,JDKNS_BESS,west,0.0,2.4
2024-08-08,7,JDKNS_BESS,west,0.0,4.0
2024-08-08,7,JUNCTION_BESS,south,0.0,9.9
2024-08-08,7,JUNCTION_BESS,south,0.0,2.4
2024-08-08,7,JUNCTION_BESS,south,0.0,4.0
2024-08-08,7,LFSTH_BESS,north,0.0,9.9
2024-08-08,7,LFSTH_BESS,north,0.0,4.6
2024-08-08,7,LFSTH_BESS,north,0.0,2.4
2024-08-08,7,LONESTAR_BESS,west,0.0,9.9
2024-08-08,7,LONESTAR_BESS,west,0.0,2.4
2024-08-08,7,LONESTAR_BESS,west,0.0,4.0
2024-08-08,7,MAINLAND_BESS,houston,0.0,9.9
2024-08-08,7,MAINLAND_BESS,houston,0.0,2.0
2024-08-08,7,MAINLAND_BESS,houston,0.0,4.0
2024-08-08,7,MNWLE_BESS,north,0.0,9.9
2024-08-08,7,MNWLE_BESS,north,0.0,4.6
2024-08-08,7,MNWLE_BESS,north,0.0,2.4
2024-08-08,7,MV_VALV4_BESS,south,0.0,9.9
2024-08-08,7,MV_VALV4_BESS,south,0.0,2.0
2024-08-08,7,MV_VALV4_BESS,south,0.0,4.0
2024-08-08,7,OLNEYTN_BESS,west,0.0,9.9
2024-08-08,7,OLNEYTN_BESS,west,0.0,4.6
2024-08-08,7,OLNEYTN_BESS,west,0.0,2.4
2024-08-08,7,PAULN_BESS,north,0.0,9.9
2024-08-08,7,PAULN_BESS,north,0.0,4.6
2024-08-08,7,PAULN_BESS,north,0.0,2.4
2024-08-08,7,RTLSNAKE_BESS,west,0.0,9.9
2024-08-08,7,RTLSNAKE_BESS,west,0.0,2.4
2024-08-08,7,RTLSNAKE_BESS,west,0.0,4.0
2024-08-08,7,SADLBACK_BESS,west,0.0,9.9
2024-08-08,7,SADLBACK_BESS,west,0.0,2.4
2024-08-08,7,SADLBACK_BESS,west,0.0,4.0
2024-08-08,7,SBEAN_BESS,west,0.0,9.9
2024-08-08,7,SBEAN_BESS,west,0.0,2.4
2024-08-08,7,SBEAN_BESS,west,0.0,4.0
2024-08-08,7,TOYAH_BESS,west,0.0,9.9
2024-08-08,7,TOYAH_BESS,west,0.0,2.4
2024-08-08,7,TOYAH_BESS,west,0.0,4.0
2024-08-08,8,CATARINA_BESS,south,0.0,9.9
2024-08-08,8,CATARINA_BESS,south,0.0,2.0
2024-08-08,8,CATARINA_BESS,south,0.0,4.0
2024-08-08,8,CEDRVALE_BESS,west,0.0,9.9
2024-08-08,8,CEDRVALE_BESS,west,0.0,2.4
2024-08-08,8,CEDRVALE_BESS,west,0.0,4.0
2024-08-08,8,COYOTSPR_BESS,west,5.0,0.1
2024-08-08,8,DIBOL_BESS,north,0.0,9.9
2024-08-08,8,DIBOL_BESS,north,0.0,4.6
2024-08-08,8,DIBOL_BESS,north,0.0,2.4
2024-08-08,8,FAULKNER_BESS,west,0.0,9.9
2024-08-08,8,FAULKNER_BESS,west,0.0,2.4
2024-08-08,8,FAULKNER_BESS,west,0.0,4.0
2024-08-08,8,FRMRSVLW_BESS,north,0.0,9.9
2024-08-08,8,FRMRSVLW_BESS,north,0.0,4.6
2024-08-08,8,FRMRSVLW_BESS,north,0.0,2.4
2024-08-08,8,GOMZ_BESS,west,0.0,9.9
2024-08-08,8,GOMZ_BESS,west,0.0,2.4
2024-08-08,8,GOMZ_BESS,west,0.0,4.0
2024-08-08,8,GRDNE_BESS,west,0.0,9.9
2024-08-08,8,GRDNE_BESS,west,0.0,2.4
2024-08-08,8,GRDNE_BESS,west,0.0,4.0
